8.4438139	25.25	2.505
12.497732	10.960581	2.505
12.497732	25.25	1.0645111
12.497732	25.25	2.505
12.497732	25.25	3.9454889
12.497732	39.539419	2.505
20.2863	6.0787324	2.505
20.2863	10.960581	1.0645111
20.2863	10.960581	2.505
20.2863	10.960581	3.9454889
20.2863	25.25	0.57238131
20.2863	25.25	1.0645111
20.2863	25.25	2.505
20.2863	25.25	3.9454889
20.2863	25.25	4.4376187
20.2863	39.539419	1.0645111
20.2863	39.539419	2.505
20.2863	39.539419	3.9454889
20.2863	44.421268	2.505
38.038476	3.9368763	2.505
38.038476	6.0787324	1.0645111
38.038476	6.0787324	2.505
38.038476	6.0787324	3.9454889
38.038476	10.960581	0.57238131
38.038476	10.960581	1.0645111
38.038476	10.960581	2.505
38.038476	10.960581	3.9454889
38.038476	10.960581	4.4376187
38.038476	16.835469	2.505
38.038476	25.25	0.3564649
38.038476	25.25	0.57238131
38.038476	25.25	1.0645111
38.038476	25.25	1.6567473
38.038476	25.25	2.505
38.038476	25.25	3.3532527
38.038476	25.25	3.9454889
38.038476	25.25	4.4376187
38.038476	25.25	4.6535351
38.038476	33.664531	2.505
38.038476	39.539419	0.57238131
38.038476	39.539419	1.0645111
38.038476	39.539419	2.505
38.038476	39.539419	3.9454889
38.038476	39.539419	4.4376187
38.038476	44.421268	1.0645111
38.038476	44.421268	2.505
38.038476	44.421268	3.9454889
38.038476	46.563124	2.505
41.537762	25.25	2.505
59.401706	10.960581	2.505
59.401706	25.25	1.0645111
59.401706	25.25	2.505
59.401706	25.25	3.9454889
59.401706	39.539419	2.505
90	2.8220488	2.505
90	3.9368763	1.0645111
90	3.9368763	2.505
90	3.9368763	3.9454889
90	6.0787324	0.57238131
90	6.0787324	1.0645111
90	6.0787324	2.505
90	6.0787324	3.9454889
90	6.0787324	4.4376187
90	10.960581	0.3564649
90	10.960581	0.57238131
90	10.960581	1.0645111
90	10.960581	1.6567473
90	10.960581	2.505
90	10.960581	3.3532527
90	10.960581	3.9454889
90	10.960581	4.4376187
90	10.960581	4.6535351
90	11.922885	2.505
90	16.835469	1.0645111
90	16.835469	2.505
90	16.835469	3.9454889
90	25.25	0.24408128
90	25.25	0.3564649
90	25.25	0.57238131
90	25.25	1.0645111
90	25.25	1.1615191
90	25.25	1.6567473
90	25.25	2.505
90	25.25	3.3532527
90	25.25	3.8484809
90	25.25	3.9454889
90	25.25	4.4376187
90	25.25	4.6535351
90	25.25	4.7659187
90	33.664531	1.0645111
90	33.664531	2.505
90	33.664531	3.9454889
90	38.577115	2.505
90	39.539419	0.3564649
90	39.539419	0.57238131
90	39.539419	1.0645111
90	39.539419	1.6567473
90	39.539419	2.505
90	39.539419	3.3532527
90	39.539419	3.9454889
90	39.539419	4.4376187
90	39.539419	4.6535351
90	44.421268	0.57238131
90	44.421268	1.0645111
90	44.421268	2.505
90	44.421268	3.9454889
90	44.421268	4.4376187
90	46.563124	1.0645111
90	46.563124	2.505
90	46.563124	3.9454889
90	47.677951	2.505
120.59829	10.960581	2.505
120.59829	25.25	1.0645111
120.59829	25.25	2.505
120.59829	25.25	3.9454889
120.59829	39.539419	2.505
138.46224	25.25	2.505
141.96152	3.9368763	2.505
141.96152	6.0787324	1.0645111
141.96152	6.0787324	2.505
141.96152	6.0787324	3.9454889
141.96152	10.960581	0.57238131
141.96152	10.960581	1.0645111
141.96152	10.960581	2.505
141.96152	10.960581	3.9454889
141.96152	10.960581	4.4376187
141.96152	16.835469	2.505
141.96152	25.25	0.3564649
141.96152	25.25	0.57238131
141.96152	25.25	1.0645111
141.96152	25.25	1.6567473
141.96152	25.25	2.505
141.96152	25.25	3.3532527
141.96152	25.25	3.9454889
141.96152	25.25	4.4376187
141.96152	25.25	4.6535351
141.96152	33.664531	2.505
141.96152	39.539419	0.57238131
141.96152	39.539419	1.0645111
141.96152	39.539419	2.505
141.96152	39.539419	3.9454889
141.96152	39.539419	4.4376187
141.96152	44.421268	1.0645111
141.96152	44.421268	2.505
141.96152	44.421268	3.9454889
141.96152	46.563124	2.505
159.7137	6.0787324	2.505
159.7137	10.960581	1.0645111
159.7137	10.960581	2.505
159.7137	10.960581	3.9454889
159.7137	25.25	0.57238131
159.7137	25.25	1.0645111
159.7137	25.25	2.505
159.7137	25.25	3.9454889
159.7137	25.25	4.4376187
159.7137	39.539419	1.0645111
159.7137	39.539419	2.505
159.7137	39.539419	3.9454889
159.7137	44.421268	2.505
167.50227	10.960581	2.505
167.50227	25.25	1.0645111
167.50227	25.25	2.505
167.50227	25.25	3.9454889
167.50227	39.539419	2.505
171.55619	25.25	2.505
